Region;Scenario;Crop;Real;Year;Proj.Yd
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2051;566.697943341557
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2052;509.024597406124
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2053;486.215068605526
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2054;504.992561855836
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2055;470.229832685444
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2056;479.42201272022
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2057;561.222213109501
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2058;555.160267055813
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2059;470.79054370111
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2060;530.121748351542
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2061;519.991624763613
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2062;494.782923280936
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2063;508.785342388392
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2064;480.816390083511
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2065;487.087434227589
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2066;444.154945375225
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2067;489.681530871541
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2068;476.910467998436
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2069;502.041710901026
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2070;477.406196917313
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2071;507.551967811645
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2072;453.087396749005
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2073;477.427608507143
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2074;543.598051448886
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2075;506.930768808829
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2076;524.333310176338
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2077;400.360957444805
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2078;488.424505167648
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2079;482.502857350512
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2080;463.21049646461
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2081;488.163667709689
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2082;521.732157234796
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2083;503.419165170722
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2084;481.135930002952
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2085;482.306421922179
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2086;517.485576137016
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2087;490.429955719739
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2088;468.276209987709
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2089;526.657218072847
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2090;444.720126307873
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2001;582.047677369859
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2002;588.183572639241
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2003;562.995717518423
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2004;534.77568493127
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2005;550.116508332627
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2006;506.068093063553
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2007;537.036089025213
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2008;535.809248161927
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2009;549.423201796354
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2010;565.735594211954
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2011;517.419031534338
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2012;600.439697368379
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2013;521.643911591516
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2014;522.425809139926
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2015;521.176398827606
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2016;547.606809907818
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2017;568.182284343167
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2018;587.891616787634
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2019;584.469837962064
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2020;513.609056492228
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2021;511.060216396981
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2022;535.305965667044
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2023;543.018486295453
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2024;520.183887668778
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2025;493.756488172346
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2026;498.617338970245
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2027;536.793084980047
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2028;570.393623610934
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2029;537.069281539032
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2030;477.412680637934
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2031;523.893122792861
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2032;512.736555525959
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2033;612.283047695421
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2034;536.348816626503
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2035;579.631323009335
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2036;511.510012177915
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2037;575.286405481071
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2038;569.638651380655
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2039;574.868022325706
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2040;543.687082697572
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2041;456.764177561684
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2042;547.33917390001
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2043;493.551793099554
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2044;540.578928561898
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2045;528.941467060325
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2046;543.186879307444
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2047;520.809375648465
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2048;542.046149593493
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2049;499.30146220105
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2050;487.828024493824
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2051;535.785235406586
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2052;505.961120351064
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2053;522.638103922403
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2054;498.87544907978
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2055;541.907388452545
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2056;519.099741643207
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2057;549.682045606093
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2058;505.597488455636
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2059;509.267292674017
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2060;546.671024698101
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2061;491.054462718153
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2062;466.753494426327
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2063;451.014919812747
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2064;569.973696497862
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2065;481.982946691136
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2066;478.930334854444
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2067;483.775247618077
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2068;510.615681347815
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2069;533.456669020551
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2070;457.337933043999
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2071;512.737619070209
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2072;531.197055762004
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2073;416.832902184917
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2074;499.048230151566
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2075;443.300904103908
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2076;535.38032090723
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2077;498.518808547636
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2078;535.263446156596
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2079;481.52141318615
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2080;469.180906187135
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2081;532.904529451778
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2082;472.446873890776
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2083;487.314083035992
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2084;585.990375861354
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2085;474.627576330211
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2086;501.341957989053
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2087;468.305334349195
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2088;458.914239413699
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2089;483.801607205725
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;42;2090;534.059961562727
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2001;590.401164376962
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2002;584.210510728309
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2003;503.886262077756
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2004;573.496837804833
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2005;534.388501548429
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2006;548.968273828672
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2007;540.571957608775
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2008;535.500249059743
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2009;607.858636993402
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2010;591.193450796034
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2011;590.319626163134
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2012;568.814280413045
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2013;537.34470725004
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2014;522.018308734364
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2015;586.094173790529
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2016;550.647719963593
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2017;524.659673333283
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2018;561.610039458322
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2019;498.051255501534
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2020;551.882744533872
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2021;537.218256386974
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2022;547.150023351368
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2023;492.938455633089
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2024;519.542374673435
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2025;528.504015507039
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2026;538.768813186086
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2027;584.506046279333
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2028;549.200775637617
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2029;503.447821200718
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2030;554.084845269725
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2031;595.655115858796
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2032;565.466786618932
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2033;523.533053178349
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2034;588.717209058902
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2035;524.896804812098
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2036;530.191534912038
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2037;552.919067106504
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2038;493.600641557946
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2039;500.566504846891
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2040;555.839509833443
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2041;507.94026680829
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2042;512.343117282392
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2043;503.779162511827
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2044;556.125834723574
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2045;492.277599727028
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2046;542.253104128141
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2047;547.16029192534
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2048;531.325525675464
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2049;475.594350826297
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2050;512.790788250542
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2051;561.937079197729
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2052;530.09653627959
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;43;2053;595.505770014504
